postal_code,attendance,lat,lon
T3J3Y2,12,51.105572,-113.925185
T2E1T8,12,51.072439,-114.0543895
T3K5S6,12,51.165888,-114.059444
T2C3Y3,12,50.980551,-114.024586
T2X2X7,12,50.915069,-114.06605
T2N2W8,12,51.060333,-114.1314345
T3H2M3,12,51.026902,-114.169224
T2W5K1,12,50.954119,-114.120817
T3H5A8,12,51.047598,-114.207973
T3G5R6,12,51.146881,-114.226915
T2G4K3,12,51.036402,-114.043668
T2N0B9,12,51.053539,-114.116209
T3B1L6,12,51.084733,-114.20185
T2E5L4,12,51.062438,-114.043045
T3E7H3,12,51.034726,-114.118794
T3H0C6,12,51.040672,-114.220158
T3H5H6,12,51.017506,-114.210642
T2L0M5,12,51.08614,-114.095059
T2J6H1,12,50.930584,-114.022482
T3M0C7,12,50.887177,-113.964785
T2J0T3,12,50.9687965,-114.067302
T2M4N2,12,51.071363,-114.072168
T3J4Z4,12,51.126378,-113.939069
T2E5Y9,12,51.057662,-114.007207
T2E5E5,12,51.053677,-114.029344
T2N0B5,12,51.053474,-114.107942
T2X3G3,12,50.894981,-114.033112
T2V2N7,12,50.988148,-114.088689
T3L3C2,12,51.121806,-114.252094
T2Y2L4,12,50.915386,-114.090681
T3B0W5,12,51.07326,-114.155799
T3L2G8,12,51.110174,-114.221313
T3K4Z5,12,51.148556,-114.062336
T2S0S6,12,51.024869,-114.0809005
T2W2M3,12,50.95117006,-114.1001354
T2T1R4,12,51.0267405,-114.110759
T3M0E4,12,50.887889,-113.96512
T2T4Y4,12,51.015594,-114.106307
T2T3M6,12,51.028518,-114.090403
T2B0S4,12,51.027902,-113.990095
T2J5K7,12,50.931276,-114.015572
T3A2A3,12,51.11108,-114.171518
T3E1L6,12,51.005005,-114.106626
T3A5K4,12,51.147657,-114.116077
T2W4L3,12,50.941327,-114.129577
T2K5W6,12,51.124534,-114.050855
T2M3B5,12,51.079694,-114.072932
T2P5K1,12,51.048243,-114.086322
T3B5Z1,12,51.09678,-114.265883
T2N3K8,12,51.051189,-114.10548
T2Y0C9,12,50.920857,-114.110729
T2A0Y2,12,51.04145314,-113.9954549
T2P5G4,12,51.04805592,-114.0862072
T2Y4B9,12,50.915268,-114.095541
T2W1J6,12,50.94892,-114.077531
T2A3W5,12,51.054941,-113.952251
T2J4Y5,12,50.940533,-114.033574
T3L2M8,12,51.11453,-114.243881
T2V1S1,12,50.970219,-114.111892
T3G5W5,12,51.142578,-114.212984
T2T0A1,12,51.037814,-114.080387
T3E0P8,12,51.030499,-114.14982
T2Z1Y1,12,50.9084,-113.977969
T2T6G2,12,51.018119,-114.113979
T2Y3M2,12,50.901967,-114.087882
T2Y4Y8,12,50.901223,-114.121488
T3A2E4,12,51.100542,-114.151191
T3H2S9,12,51.04996376,-114.1869946
T2G3L4,12,51.04192,-114.025133
T3M1A2,12,50.890324,-113.986665
T2B3H8,12,51.016504,-113.964019
T3A0J1,12,51.090611,-114.1519475
T2R0R2,12,51.038823,-114.071674
T3H2P3,12,51.063964,-114.182629
T2M0N2,12,51.067882,-114.070065
T3A5P6,12,51.147323,-114.121547
T3C0T1,12,51.04121,-114.08915
T3G5M6,12,51.143132,-114.176906
T2E1R9,12,51.071115,-114.045611
T2M0W4,12,51.0687385,-114.0910335
T2V0P1,12,50.991426,-114.074154
T2Z1G2,12,50.902296,-113.98726
T2J1T2,12,50.964013,-114.043673
T2A1L3,12,51.044819,-114.060376
T2A2J2,12,51.043554,-113.947108
T3A2X6,12,51.122743,-114.158658
T3B1N1,12,51.08355,-114.182246
T3L2H4,12,51.13046,-114.239494
T2V4K4,12,50.973908,-114.128183
T3B1S9,12,51.084728,-114.189098
T2Y4B6,12,50.900488,-114.091584
T2N0T1,12,51.05724,-114.112902
T2C4A5,12,50.973122,-114.003809
T3H5E8,12,51.064857,-114.197038
T3G2Z3,12,51.136055,-114.164344
T2Z4C3,12,50.908294,-113.946704
T3J3P7,12,51.10848892,-113.9334554
T3C3K5,12,51.048582,-114.148741
T3L2E6,12,51.120097,-114.244087
T2J5Z5,12,50.922039,-114.005414
T2T5E5,12,51.031237,-114.113799
T2J2R5,12,50.940941,-114.036187
T3B6A2,12,51.098588,-114.262951
T3K4B3,12,51.141519,-114.099529
T3E4G6,12,51.035758,-114.160287
T3E6L5,12,51.006701,-114.140852
T2R0P4,12,51.035659,-114.054925
T2M1L8,12,51.0714724,-114.0965391
T3H4T6,12,51.049445,-114.201064
T3G5V4,12,51.153916,-114.230167
T2L1B4,12,51.093996,-114.118724
T2N2H4,12,51.062161,-114.104787
T2S0C5,12,51.03699876,-114.0726891
T3G5S4,12,51.152256,-114.231319
T3A1Y2,12,51.11150161,-114.164636
T1Y3H3,12,51.07857378,-113.9727565
T3L2X7,12,51.137005,-114.243891
T2B1K6,12,51.036161,-113.967178
T2N3R3,12,51.052546,-114.0998705
T3E0J9,12,51.033172,-114.142732
T3C3N7,12,51.039533,-114.093212
T2P0G7,12,51.0508605,-114.0785856
T3A2M9,12,51.083707,-114.150348
T2B1N7,12,51.036788,-113.991046
T3J5A7,12,51.124741,-113.940992
T2X1Y7,12,50.905135,-114.051406
T3H5E1,12,51.05818,-114.198164
T2A4X9,12,51.049267,-113.95724
T2A4W5,12,51.0541,-113.940524
T3B4A8,12,51.108728,-114.209893
T2T2J3,12,51.020107,-114.083792
T2T5J8,12,51.020382,-114.111691
T3L2B9,12,51.127474,-114.240165
T2N0T7,12,51.056836,-114.121631
T3H4N5,12,51.01154,-114.198529
T3K1K7,12,51.1305535,-114.069164
T2S2G5,12,51.033323,-114.078093
T2M2C1,12,51.075299,-114.109808
T3K4S8,11,51.1520505,-114.066727
T3K6A2,11,51.166437,-114.064317
T3B3K3,11,51.1010505,-114.1836805
T2A6W8,11,51.063946,-113.929074
T3G3R8,11,51.137919,-114.180957
T2E1H3,11,51.065993,-114.057449
T2W4W7,11,50.945113,-114.126073
T3A5N4,11,51.152912,-114.114102
T3C0H6,11,51.044958,-114.160575
T3G3P4,11,51.132793,-114.170544
T2T6K3,11,51.035963,-114.096907
T3E6M7,11,51.019435,-114.157382
T2K2T8,11,51.0989405,-114.0791355
T2W3V6,11,50.939488,-114.123037
T3G1R8,11,51.120037,-114.177764
T3K0H3,11,51.16372,-114.09112
T2E7J3,11,51.128828,-114.023391
T2N3J6,11,51.051906,-114.090927
T2N1B7,11,51.060692,-114.134059
T3P1A9,11,51.157531,-114.117127
T2G5S8,11,51.04082735,-114.0211655
T3E2J5,11,51.028373,-114.128106
T3A4Z9,11,51.132892,-114.130587
T2C3V8,11,50.982276,-114.024874
T2W1L1,11,50.946996,-114.074808
T3H4K2,11,51.031558,-114.177058
T1Y4X6,11,51.08737266,-113.9758633
T2J6E4,11,50.936569,-114.01515
T3A1L5,11,51.108568,-114.155372
T3M0K4,11,50.878674,-113.948718
T3G4R5,11,51.144427,-114.240715
T2Z2B9,11,50.910727,-113.991021
T3H5T1,11,51.01972,-114.218323
T3E5R3,11,50.999019,-114.115383
T2V3J5,11,50.973241,-114.089128
T2M1K2,11,51.071448,-114.076625
T2A5N5,11,51.048398,-113.947495
T2W3B9,11,50.953932,-114.107129
T3E0M5,11,51.00156326,-114.1210261
T3B2R4,11,51.092127,-114.209661
T3L2S6,11,51.115789,-114.236987
T2K4M5,11,51.123397,-114.075706
T3K4P2,11,51.164611,-114.04159
T3C3X7,11,51.09138015,-114.2218978
T2T1P1,11,51.027681,-114.11579
T2V2H8,11,50.98965588,-114.0756265
T2A0B5,11,51.044658,-113.999992
T2W2S6,11,50.936959,-114.081039
T2W3X6,11,50.964237,-114.072388
T2R0B5,11,51.043775,-114.08139
T2J6V9,11,50.921278,-114.019286
T2E5E1,11,51.056766,-114.031691
T2K0A5,11,51.080705,-114.080072
T2K3E2,11,51.099563,-114.070216
T2E4E1,11,51.050443,-114.044403
T1Y2P6,11,51.076443,-113.969901
T3G4K4,11,51.146479,-114.172692
T3A1N8,11,51.11057,-114.156336
T3B1V5,11,51.08581536,-114.1994405
T2P1X5,11,51.04789386,-114.0764254
T2T2E1,11,51.022189,-114.106458
T3G4Y7,11,51.148467,-114.226728
T2E1B2,11,51.063215,-114.049813
T3A5S3,10,51.146191,-114.145126
T2V0J2,10,50.967746,-114.13316
T2L0X7,10,51.086432,-114.113242
T1Y6Z3,10,51.088658,-113.932489
T2A1B1,10,51.042344,-113.983132
T3H5R9,10,51.071674,-114.205895
T3J4V4,10,51.129363,-113.95601
T3J4X4,10,51.117496,-113.925077
T2X2N7,10,50.906095,-114.039077
T2V3N1,10,50.97435,-114.110594
T2B0E8,10,51.028288,-113.98389
T2A0G2,10,51.04208389,-113.9980433
T3E5C9,10,51.002963,-114.110613
T3E4B8,10,51.033995,-114.14936
T2R0R1,10,51.038742,-114.068985
T2K0M3,10,51.110573,-114.07178
T2K5Y1,10,51.098486,-114.092011
T2R0Z2,10,51.043003,-114.07607
T2K5C4,10,51.114626,-114.0661955
T2G0G3,10,51.044423,-114.069241
T3K5C5,10,51.146428,-114.049145
T3C0N6,10,51.043508,-114.101697
T2T3X4,10,51.032353,-114.095924
T3H3T2,10,51.025429,-114.177195
T2X0A8,10,50.878369,-114.042657
T3G5K7,10,51.139214,-114.240544
T2Y2C1,10,50.915275,-114.077837
T3H4W6,10,51.069063,-114.213578
T2T5S4,10,51.043345,-114.085241
T3B2R5,10,51.0930465,-114.209597
T2G5S9,10,51.045188,-114.052235
T2J3X1,10,50.927372,-114.04063
T2Y0E3,10,50.894998,-114.1067
T2W6E9,10,50.943878,-114.115308
T2C3L9,10,50.978366,-114.018801
T2V5E4,10,50.966038,-114.099233
T2R0C3,10,51.04253563,-114.0672062
T2Z3N7,10,50.920407,-113.986121
T2W0A7,10,50.960573,-114.091382
T2C3N4,10,50.980716,-114.027392
T3E5A8,10,51.0116385,-114.1499415
T2L1B3,10,51.093611,-114.11943
T2G4C6,10,51.0112705,-114.059085
T2K2X4,10,51.097893,-114.0683035
T3B3T1,10,51.108885,-114.196781
T2Z2Y9,10,50.913196,-113.969016
T3G0A5,10,51.148643,-114.230582
T2X2E9,10,50.90122,-114.04248
T2K1S8,10,51.081498,-114.086233
T2V0G9,10,51.003449,-114.077815
T3A3T2,10,51.123084,-114.139112
T3K0J1,10,51.160307,-114.075277
T2Z4J4,10,50.917198,-113.955373
T2W2H4,10,50.960507,-114.135874
T3K4G7,10,51.132597,-114.122668
T2H1A3,10,50.98602,-114.065413
T3H5V2,10,51.058761,-114.221267
T3P1H1,10,51.166929,-114.124631
T3H3S7,10,51.018487,-114.198841
T3G1X3,10,51.126886,-114.190693
T2T4P7,10,51.017091,-114.1034
T3H2L2,10,51.056766,-114.169094
T2V0E5,10,50.99327927,-114.0830567
T2E1W5,10,51.072634,-114.05035
T3J3E3,10,51.114962,-113.954159
T3G3X9,10,51.141749,-114.174978
T2V2V4,10,50.988128,-114.096235
T3J3H5,10,51.116434,-113.950694
T2P1P6,10,51.044492,-114.069241
T2N3H2,10,51.050204,-114.095407
T2X1Z7,10,50.923519,-114.07165
T2A5V3,10,51.062977,-113.939263
T3A5V5,10,51.151849,-114.1035813
T2N1P1,10,51.057721,-114.070076
T2Z2S1,10,50.935311,-113.989113
T2P5C2,10,51.052194,-114.06975
T2A1E5,10,51.0417365,-113.980148
T3A2E6,10,51.101369,-114.154132
T3N1B6,10,51.183138,-113.958603
T2W4X3,10,50.942817,-114.126425
T2Z1J3,10,50.906427,-113.988739
T3H1K9,10,51.047778,-114.167874
T2Z1E3,10,50.90229,-113.98726
T3H0G5,10,51.091042,-114.217921
T3H4G6,10,51.026305,-114.222829
T2K3K1,10,51.084099,-114.091225
T3H3S2,10,51.050527,-114.193659
T2Z1K9,10,50.94567697,-114.0009644
T2X2B9,10,50.903286,-114.049061
T1Y4H2,10,51.076079,-113.943749
T2E4G9,10,51.054755,-114.04305
T2J5S2,10,50.929048,-114.014648
T1Y5S1,10,51.088744,-113.939292
T3H4W3,10,51.068871,-114.211738
T3B4B4,10,51.104737,-114.206973
T2K3K4,10,51.102028,-114.074367
T3E1Y9,10,51.034597,-114.122513
T3H0A2,10,51.067705,-114.213785
T2G0B5,10,51.038421,-114.060414
T3H1L1,10,51.047779,-114.167877
T3B0S6,10,51.074634,-114.161239
T3H4M4,10,51.061054,-114.188483
T3K3M5,10,51.13756,-114.098188
T2J1M3,10,50.960732,-114.057297
T3L1W9,10,51.115695,-114.22565
T2E4V5,10,51.062409,-114.017625
T3K2P3,10,51.140164,-114.115198
T3E1Z5,10,51.029923,-114.122382
T3B2C6,10,51.08734326,-114.1810676
T2V0A5,10,51.00782,-114.078728
T2X3W9,10,50.878587,-114.031294
T2Y3L2,10,50.904116,-114.102615
T2R1G9,10,51.039161,-114.089123
T2K3Y9,10,51.115894,-114.064199
T3A0X4,10,51.088241,-114.162072
T2Z2M8,10,50.950951,-114.004209
T3H1V5,10,51.04722993,-114.1802633
T2J0E6,10,50.967421,-114.068143
T3B2X2,10,51.099366,-114.168226
T2W3L6,10,50.9483549,-114.0842441
T2Z2B4,10,50.941166,-113.9986904
T2R0L9,10,51.039608,-114.065235
T3M1K3,10,50.89067979,-113.9737767
T3G5B3,10,51.133922,-114.214042
T2R0J1,10,51.041873,-114.079233
T2A6X6,10,51.063087,-113.924695
T2J2Z2,10,50.943062,-114.058487
T2R1E3,10,51.042265,-114.086417
T3G3W3,10,51.137127,-114.186023
T2V0Y4,10,50.967925,-114.090007
T3K1A7,10,51.1258215,-114.076463
T2L0N2,10,51.087505,-114.095338
T2B2C5,10,51.02201538,-113.9839673
T2Z4R6,10,50.912124,-113.944119
T2N1Z7,10,51.053156,-114.094547
T3M0J8,10,50.878674,-113.948718
T2T2E2,10,51.022189,-114.106466
T3K5C7,10,51.146642,-114.074816
T2L1S9,10,51.096098,-114.133453
T1Y5G4,10,51.0939796,-113.9454191
T2Z4X3,10,50.914767,-113.951565
T2Y3R2,10,50.922613,-114.101052
T3C0N5,10,51.043456,-114.099256
T2X3W4,10,50.881155,-114.046602
T2N4K1,10,51.054579,-114.095332
T3B1M2,10,51.089206,-114.210195
T2L2E5,10,51.09407,-114.116803
T2E0R8,10,51.059758,-114.04799
T2J3J4,10,50.931688,-114.045033
T2S0E1,10,51.036268,-114.071314
T1Y5P6,10,51.088196,-113.936896
T2M2H1,10,51.076052,-114.11556
T3B5T8,10,51.091802,-114.257023
T2P0M7,10,51.04885295,-114.0741392
T1Y1M6,10,51.0717145,-113.942666
T2Z2N4,10,50.903735,-113.99349
T2E1A1,10,51.06333666,-114.0608189
T2S0V4,10,51.020261,-114.066615
T2C2Z8,10,50.990975,-114.003029
T2T3J1,10,51.021542,-114.087958
T3C3S2,10,51.041293,-114.093567
T3B5J6,10,51.1061675,-114.169834
T3K5Z8,10,51.169095,-114.056572
T3H3J5,10,51.015702,-114.176746
T2E1T2,10,51.071527,-114.050312
T2X1X2,10,50.906817,-114.039275
T3C2R2,10,51.049631,-114.158952
T2T1T3,10,51.02592512,-114.1070507
T3B3J4,10,51.11049,-114.191359
T3L1T6,10,51.111943,-114.219924
T2K5X5,10,51.098446,-114.054897
T1Y2L5,10,51.067672,-113.973112
T2M4L5,10,51.083746,-113.90007
T2K2K6,10,51.09391,-114.091222
T2S0L3,10,51.030544,-114.070285
T2R1C4,10,51.042457,-114.083899
T3K3E9,10,51.136879,-114.110454
T2W6C5,10,50.945958,-114.138645
T3C1K4,10,51.0405405,-114.1239615
T3A5T4,10,51.137053,-114.127911
T3G3Y8,10,51.136839,-114.192217
T2T2H6,10,51.020521,-114.109049
T2Y3K2,10,50.899996,-114.085877
T2K3W9,10,51.1063245,-114.060553
T2J6V3,10,50.923486,-114.019938
T3M0E9,10,51.061879,-113.973554
T3H2C2,10,51.065913,-114.17497
T2J7J1,10,50.94664292,-114.0687582
T2M0M5,10,51.067125,-114.117386
T2N0X8,10,51.057963,-114.120521
T2A3X7,10,51.055402,-113.946939
T2Z2V4,10,50.924143,-113.978489
T2V4J5,10,50.97312211,-114.1265907
T2Y4A9,10,50.897393,-114.070787
T2A7P7,10,51.041967,-113.929602
T3K4V8,10,51.166764,-114.045935
T2Z4Y8,9,50.926892,-113.971555
T2X2J4,9,50.892355,-114.05618
T2W0K5,9,50.964665,-114.084933
T2E5V8,9,51.056298,-114.015328
T2B0H7,9,51.026344,-113.982565
T3B0H8,9,51.090579,-114.208335
T2W5V2,9,50.939537,-114.132907
T2M1N1,9,51.07244,-114.064143
T2M4B9,9,51.067455,-114.111753
T3G4L6,9,51.137426,-114.203655
T2W4A6,9,50.940434,-114.13303
T2E0P7,9,51.0598215,-114.058742
T2J6C7,9,50.923304,-114.022301
T2X3K2,9,50.888876,-114.024161
T2Z2V3,9,50.924141,-113.978388
T3K4P1,9,51.163025,-114.04389
T2R0P4,9,51.035659,-114.054925
T2T0R3,9,51.034206,-114.091499
T2E0V3,9,51.060657,-114.061222
T2V1Y9,9,50.996584,-114.079885
T2T1W7,9,51.024925,-114.108284
T2B2T1,9,51.022825,-113.971313
T2H2W4,9,51.002996,-114.060181
T3C3M4,9,51.045179,-114.162741
T3B5W8,9,51.092334,-114.265804
T2T4H4,9,51.019168,-114.100493
T3K2C7,9,51.132739,-114.110684
T3J4L9,9,51.123511,-113.952523
T2Z4R1,9,50.908788,-113.963503
T2A7R7,9,51.036572,-114.042741
T2H2K5,9,50.97590617,-114.0671976
T2T6M7,9,51.019127,-114.109153
T3E0S7,9,51.0278795,-114.1544185
T3G2Z9,9,51.131214,-114.180782
T2C3W7,9,50.972811,-114.008406
T3K5E9,9,51.160577,-114.051164
T2Z4S4,9,50.921157,-113.964719
T2J3H1,9,50.93341,-114.038656
T3M0Z2,9,50.878674,-113.948718
T2M2H6,9,51.076957,-114.067622
T2K3M8,9,51.10452272,-114.0677687
T2J3Z6,9,50.938486,-114.055786
T3A2N5,9,51.1161745,-114.171116
T3E1B2,9,51.022313,-114.149836
T3E7N6,9,51.007222,-114.131221
T2N4V8,9,51.0749546,-114.1315286
T1Y4G8,9,51.087497,-113.958009
T3J3H2,9,51.115231,-113.951589
T2J5X8,9,50.924089,-114.005423
T2T3W4,9,51.021031,-114.094685
T2A4Y5,9,51.064346,-113.96766
T3B3J6,9,51.108343,-114.189038
T3B4A5,9,51.112174,-114.190293
T3B0R8,9,51.069734,-114.154791
T2T1P7,9,51.02688365,-114.1022413
T3H0E9,9,50.959624,-114.105649
T2B2M8,9,51.022739,-113.975934
T1Y1N2,9,51.068828,-113.944585
T3B5M7,9,51.088104,-114.211137
T2V4G4,9,50.96922,-114.137386
T3K1H8,9,51.129517,-114.074935
T3K1C3,9,51.12989,-114.085416
T1Y2X7,9,51.080296,-113.953383
T2Y3Z6,9,50.900021,-114.068852
T2Z3Z5,9,50.925405,-113.966105
T3E3K8,9,51.028799,-114.146812
T3A6B4,9,51.145628,-114.136484
T2J6J2,9,50.91844,-114.015654
T2G0C7,9,51.049667,-114.058229
T3A1P7,9,51.110976,-114.156092
T2N2C8,9,51.054587,-114.099091
T2P1C9,9,51.045653,-114.07003
T3H2Y1,9,51.032597,-114.176029
T3K4Z3,9,51.146037,-114.066548
T3J3Y7,9,51.106253,-113.925444
T3J1E8,9,51.104328,-113.951089
T2C4K4,9,50.977678,-114.012675
T2S0G8,9,51.034303,-114.068945
T2T0K6,9,51.036348,-114.087362
T3R1N1,9,51.155452,-114.13406
T2X2G7,9,50.907933,-114.03961
T2H1G7,9,50.980195,-114.059763
T2E7J7,9,51.093784,-114.014755
T3L1Y5,9,51.125564,-114.219597
T2V4C6,9,50.965481,-114.104564
T2T3G7,9,51.03155704,-114.0859512
T2T1X2,9,51.02499349,-114.1119295
T2N0G3,9,51.054305,-114.097989
T2V3B1,9,50.972044,-114.078798
T2N0L3,9,51.055119,-114.120186
T2N2J4,9,51.056415,-114.105357
T2B3C2,9,51.018421,-113.971866
T2J0Y8,9,50.966666,-114.05487
T3K5A8,9,51.147944,-114.068161
T2M1N2,9,51.0724385,-114.060488
T3B4A6,9,51.109073,-114.206469
T3J0C9,9,51.12245,-113.94685
T2H2J8,9,50.979571,-114.067265
T3G4C3,9,51.130888,-114.207542
T2T2B9,9,51.023189,-114.103972
T2X2C6,9,50.892352,-114.05618
T2T6J4,9,51.020224,-114.116555
T3K6K6,9,51.15613023,-114.0819562
T2Y4R2,9,50.912208,-114.109056
T2B3G7,9,51.022385,-113.996159
T2Z4C2,9,50.910193,-113.946832
T2C0P5,9,50.99083,-114.011597
T2R0P5,9,51.03865978,-114.0655415
T2P2G7,9,51.038105,-113.888473
T2J1K4,9,50.969081,-114.051984
T2Z0C3,9,50.91286,-113.95869
T2X3B9,9,50.898384,-114.037049
T3L0B3,9,51.115799,-114.248495
T3L1P4,9,51.118579,-114.221385
T2A4N7,9,51.061131,-113.948724
T3M1G4,9,50.886961,-113.983485
T2A0B4,9,51.044703,-114.001315
T2E1Y5,9,51.0751545,-114.050426
T1Y1N1,9,51.067671,-113.944637
T2Z0B5,9,51.04573,-114.116843
T3E7A4,9,51.002444,-114.12075
T3E6T4,9,51.0157548,-114.1624688
T3L3A4,9,51.122605,-114.251524
T3E5M2,9,50.996692,-114.13639
T3L2B1,9,51.123992,-114.215459
T3C2Z6,9,51.04871003,-114.1377398
T2E8C7,9,51.092915,-114.018939
T1Y6X9,9,51.075372,-113.924019
T2X2S2,9,50.895961,-114.035446
T2K2N5,9,51.099098,-114.086023
T2E4N7,9,51.05242,-114.035103
T2X3X3,9,50.879338,-114.045441
T2A5V9,9,51.048218,-113.973442
T2V4Y2,9,50.9726742,-114.1372905
T2R1A7,9,51.06568,-114.078743
T3K0A6,9,51.161707,-114.08616
T2Y4K2,9,50.912626,-114.095929
T2Z1K3,9,50.944143,-114.002154
T2A3X6,9,51.055805,-113.948074
T2T4J9,9,51.03587,-114.100345
T2Z3W8,9,50.922504,-113.963352
T3C3A2,9,51.045254,-114.135394
T3G3X2,9,51.136103,-114.173791
T2M4C8,9,51.067864,-114.108173
T3B3N2,9,51.100448,-114.1836695
T2P1A6,9,51.047103,-114.0819397
T3E7N9,9,51.007244,-114.133162
T2E1P7,9,51.070623,-114.062246
T3B3T5,9,51.103589,-114.19693
T3L2X5,9,51.137209,-114.242674
T2A7H8,8,51.047481,-113.999702
T2Z4Y5,8,50.925222,-113.960795
T2J3J5,8,50.931688,-114.045027
T3B5K5,8,51.11438,-114.190744
T2T1K6,8,51.028598,-114.109795
T3G1R2,8,51.119557,-114.195447
T2E3W8,8,51.057626,-114.050489
T1Y6W3,8,51.081962,-113.934565
T2E7A8,8,51.05255875,-114.0562378
T3P0A1,8,51.166322,-114.116745
T2M2Y5,8,51.062606,-114.071537
T2B3R6,8,51.023861,-113.996931
T2H1E2,8,50.982202,-114.054796
T2J0G9,8,50.966674,-114.058693
T3A1Z4,8,51.114757,-114.169428
T3E5J7,8,50.99772689,-114.1216348
T2W3R7,8,50.936015,-114.111191
T2E5H2,8,51.063098,-114.041514
T3G3N6,8,51.133164,-114.184753
T3K6C4,8,51.166893,-114.073819
T2C3P5,8,50.978495,-114.020532
T3B5A3,8,51.118248,-114.202762
T3E1V4,8,51.036453,-114.119622
T2A4G8,8,51.064215,-113.960916
T3C0T2,8,51.041213,-114.089254
T3G4S4,8,51.144463,-114.193176
T2Z3K6,8,50.911551,-113.96905
T3B4G4,8,51.114259,-114.206317
T2C0A8,8,51.004963,-113.989398
T2K2H5,8,51.0929365,-114.0909905
T3A6K4,8,51.137742,-114.148502
T3H4J4,8,51.066509,-114.190779
T3B0X9,8,51.073817,-114.154752
T3H3C1,8,51.033123,-114.178033
T2W2T8,8,50.959007,-114.112075
T3G5A1,8,51.133513,-114.218106
T2A5C7,8,51.059744,-113.93913
T2X2G3,8,50.907573,-114.0381185
T2W4X4,8,50.942054,-114.116215
T2N2T3,8,51.058969,-114.12771
T2E4Y1,8,51.062419,-114.013329
T3H5L9,8,51.015386,-114.216731
T2V4W6,8,50.970544,-114.102887
T2J1C6,8,50.966848,-114.04155
T2G0G8,8,51.035646,-114.054925
T2Y4M5,8,50.89853,-114.109189
T2W6E6,8,50.946113,-114.111221
T3G2Y5,8,51.130915,-114.1719905
T2V4B7,8,50.9718525,-114.131842
T3B3X6,8,51.110397,-114.198103
T3E2E9,8,51.034645,-114.126744
T3E4Y3,8,51.012573,-114.149021
T3J1Y6,8,51.109062,-113.957112
T3B3N4,8,51.100902,-114.182524
T2T4B4,8,51.013152,-114.097596
T2X3E7,8,50.898799,-114.043213
T3K2P4,8,51.132151,-114.110021
T2N0H5,8,51.054405,-114.115332
T1Y2Y1,8,51.071777,-113.955246
T3H1P7,8,51.04992,-114.177304
T3A6H7,8,51.13745,-114.145867
T2H1P4,8,50.978218,-114.051056
T3H5N2,8,51.024588,-114.206117
T2N3M9,8,51.052053,-114.106544
T2X0A3,8,50.882662,-114.024138
T1Y6C5,8,51.093076,-113.975185
T2K4H7,8,51.1230915,-114.060684
T2J1Z1,8,50.958362,-114.036275
T3J1X6,8,51.10863,-113.960148
T3A5K1,8,51.149062,-114.107022
T3K4L8,8,51.161689,-114.039874
T3B0W8,8,51.075647,-114.158994
T2Z1B4,8,50.902286,-113.98726
T3B0T2,8,51.077027,-114.164517
T1Y1B5,8,51.0725025,-113.963462
T2Z4W8,8,50.907831,-113.944706
T3H4P7,8,51.057083,-114.187606
T2J1R7,8,50.955242,-114.043357
T2Y2X2,8,50.906656,-114.084679
T3B1B3,8,51.073424,-114.159515
T3K4A6,8,51.155144,-114.047356
T2L1C1,8,51.093329,-114.120987
T2Y4L1,8,50.896144,-114.112582
T3K1M8,8,51.131045,-114.065271
T2W2T6,8,50.953094,-114.084828
T2Y3Y6,8,50.917054,-114.096795
T2T4E4,8,51.036425,-114.098838
T3B3Z8,8,51.111319,-114.187824
T3G3E3,8,51.133631,-114.180363
T2J0T9,8,50.966946,-114.061581
T3C1L4,8,51.041312,-114.126966
T2K3Y6,8,51.111368,-114.060111
T2X2R6,8,50.901156,-114.052683
T2K1B8,8,51.109557,-114.071171
T3L2L3,8,51.114462,-114.243584
T3K2A9,8,51.132443,-114.076523
T2K1Z6,8,51.09528381,-114.0756096
T2B3V3,8,51.017063,-113.981226
T3K4W1,8,51.145054,-114.05805
T3B3G8,8,51.107348,-114.185976
T2N2L6,8,51.065245,-114.109275
T3B1X9,8,51.091148,-114.2046835
T2P0G8,8,51.050642,-114.076075
T3G4B1,8,51.13997,-114.185823
T2Z2R7,8,50.919212,-113.985297
T3M0G4,8,50.884706,-113.991987
T3G0A7,8,51.149289,-114.230738
T3H1T8,8,51.043791,-114.176612
T3E2X6,8,51.035554,-114.138177
T3L2W9,8,51.112797,-114.238727
T3K5W9,8,51.167874,-114.061146
T2W3E1,8,50.954191,-114.111871
T3A4X3,8,51.129931,-114.152612
T3B0B6,8,51.0747125,-114.1633005
T3H2W6,8,51.034856,-114.171119
T2J6C9,8,50.927713,-114.008926
T2Y0B6,8,50.918222,-114.128411
T2E0S9,8,51.059274,-114.020473
T3B2K4,8,51.08912,-114.190327
T3J2M8,8,51.112528,-113.950506
T3G1B3,8,51.1161595,-114.1843705
T2J6N2,8,50.9272935,-114.0253515
T2X1G7,8,50.917123,-114.052484
T2W2W7,8,50.95593,-114.114078
T2J5H9,8,50.947192,-114.034745
T3H1C5,8,51.055529,-114.173497
T2J2R3,8,50.94181432,-114.0394641
T2V2J3,8,50.98837,-114.078391
T3R1R4,8,51.161872,-114.133512
T2M2X8,8,51.0656895,-114.0699185
T2J1P6,8,50.959431,-114.045644
T3H2R1,8,51.042301,-114.167067
T2K4M3,8,51.12104136,-114.0779841
T2J5M9,8,50.917258,-114.008342
T2L1T7,8,51.0994325,-114.132799
T3A3S6,8,51.121645,-114.13973
T3K0G6,8,51.156336,-114.0645
T3K5E6,8,51.171322,-114.04184
